Content,Video title,Video publish time,Duration,Views,Watch time (hours),Subscribers,Estimated revenue (IDR),Impressions,Impressions click-through rate (%)
wywszv6fBF8,Ini Tanda Cinta Tulus dan Ikhlas yang Sebenarnya – Dr. Fahruddin Faiz | Suara Filsuf,"May 30, 2025",77,16,"0,0961",0,"5,761",69,"4,35"
5sw2D63EbOs,Slow Living: Kehidupan Tenang & Bahagia Dimulai dari Sini – Dr. Fahruddin Faiz,"Jun 19, 2025",3444,16,"5,8778",0,"90,385",98,"14,29"
Fk1y1oXOx2M,Menjaga Jiwa dari Amarah – Renungan Lembut Dr. Fahruddin Faiz,"Jun 5, 2025",66,16,"0,0757",0,"2,612",82,"2,44"
wuhKJXBpZuw,Bahagia ala Stoik: Nasihat Bijak Marcus Aurelius | Dr. Fahruddin Faiz,"Jun 10, 2025",89,16,"0,1335",0,"3,235",108,"3,7"
J6CbnJnduX0,Kenapa Pernikahan yang Diawali Cinta Justru Sering Gagal?,,7186,15,"0,6303",0,"144,146",46,0
c-4H6EUyBzc,Iman Tinggi #shorts,"May 15, 2026",35,15,"0,0609",0,"2,556",28,0
1uzoMjMEZoY,"Kadang kita berada di tengah banyak orang,
tapi tetap merasa tidak benar-benar dipahami.

Kita ikut","Jun 8, 2026",15,15,"0,0088",0,,0,
BN-l0vNB0LE,Ikhlas: Jalan Pulang untuk Hati yang Lelah Mengejar Dunia,"May 24, 2026",2528,15,"2,3263",0,"96,275",324,"2,78"
oMye_bOh62Y,"Cuma 1 Cara agar Hatimu Tetap Tenang, Kapan pun & Di Mana pun – Dr. Fahruddin Faiz","Apr 22, 2025",2279,15,"3,1869",0,"84,313",247,"4,86"
MiZuRmuNW9I,Rahasia Heroisme: Mengapa Dunia Tidak Butuh Orang Pintar yang Hanya Peduli pada Dirinya Sendiri?,"May 3, 2026",6705,14,"8,3028",0,"100,602",124,"2,42"
3WE9d673LXM,Ulama Ini Mengubah Cara Orang Mendekat pada Tuhan — Hikmah Kiai Sholeh Darat As-Samarani,"Feb 12, 2026",7109,14,"3,8417",0,"188,99",136,"8,09"
L-SdzLPIzXo,Berhenti Membuat Hidupmu Rumit! #shorts,"May 13, 2026",66,14,"0,0647",0,"5,056",39,"2,56"
z1HQ5GPvfV8,Kenapa Manusia Tidak Bisa Ditebak? Hikmah Jawa Janma Tan Kena Kinira,"Mar 7, 2026",6847,14,"7,7873",0,"175,556",189,"2,65"
-Kf88T7ioYw,Bijak di Era Digital? Gunakan 3 Filter Socrates Ini – Dr. Fahruddin Faiz,"Jul 26, 2025",179,13,"0,2294",0,"2,55",66,0
EybaKxfIpNI,"Kita Mengaku Pancasila, Tapi Mengapa Hidup Kita Saling Melukai? – Dr. Fahruddin Faiz","May 10, 2026",4852,13,"3,6355",0,"114,022",129,"6,98"
42UMG-gT4J0,Mentalitas Samurai: Rahasia Hidup Sederhana tapi Tak Terkalahkan – Dr. Fahruddin Faiz,"Aug 25, 2025",5872,13,"3,3926",0,"249,938",69,"7,25"
rt3nxLxbYTQ,Buddhisme: Rahasia Menghentikan Penderitaan & Meraih Nirwana – Dr. Fahruddin Faiz,"Sep 17, 2025",6300,12,"4,6223",0,"450,659",120,"8,33"
Bn3jULfnFw8,4 Krisis Manusia Modern: Mengapa Kita Hampa dan Kehilangan Jati Diri – Dr. Fahruddin Faiz,"Nov 5, 2025",6494,12,"2,805",0,"95,14",85,"1,18"
4osHsx3EADw,Harun Al-Rasyid: Benarkah Seluruh Kekuasaan Tak Lebih Berharga dari Setetes Air?,"Apr 14, 2026",7059,12,"6,4261",0,"583,538",282,"2,84"
DDj_mQx79B4,Hal Sepele yang Menjadi Dosa Besar,"Jan 24, 2026",91,12,"0,1284",0,"1,786",9,0
xxK0HKMAP2w,Cinta Dunia Bisa Membawa ke Tuhan? Kisah Yusuf & Zulaikha,"Mar 11, 2026",6395,12,"7,2742",0,"927,736",99,"4,04"
EbZZafqQMR0,Seleh Roso: Saat Hati Belajar Pasrah – Dr. Fahruddin Faiz,"Jun 22, 2025",56,12,"0,0521",0,"2,61",74,"2,7"
-iiRonDP0uU,"Rahasia Menjadi ""Api"": Mensucikan Tanpa Terkotori","Jan 21, 2026",65,12,"0,2588",0,"1,444",4,0
Ln3Uv7gdQoE,"Tamparan Kesadaran: Kaya Itu Tentang ""Cukup"" #shorts","May 14, 2026",59,12,"0,0947",0,"3,805",21,0
1g2lrnM9YA0,"Barat Tanpa Islam, Kita Islam Tanpa Nilai?","Apr 1, 2026",6757,11,"9,2249",0,"172,119",108,"4,63"
4WdxKbNfXv8,Kamu Pintar Karena Ada yang Rela Bodoh,"Jan 24, 2026",68,11,"0,0729",0,"2,246",8,0
CWTGbjq4HNM,Nazisme: Rasisme Buta atau Logika Gelap yang Terencana? – Dr. Fahruddin Faiz,"Jan 19, 2026",6857,11,"3,3504",0,"10,184",98,"6,12"
vL9j1RLF68g,"Berhenti Mencari Bahagia, Mulailah Menikmatinya | Dr. Fahruddin Faiz","May 27, 2025",83,11,"0,1763",0,"1,071",16,"6,25"
J3kPEOb4lh4,Saat Derita Membawamu Lebih Dekat Kepada Allah,"May 29, 2026",2394,11,"3,0404",0,"206,956",168,"1,19"
KF9su8dt3Rw,Mengapa Orang Suka Menyendiri? Inilah Sejatinya – Dr. Fahruddin Faiz | Suara Filsuf,"May 15, 2025",37,11,"0,0629",0,"2,008",33,"6,06"
Mu_6diZ285k,Rahasia Hidup Sederhana: Jalan Asketisisme yang Membawa Kedamaian – Dr. Fahruddin Faiz,"Sep 29, 2025",6252,11,"3,9096",0,"200,172",94,"10,64"
I1kKIOVHjm0,Mengapa Kita Harus Jatuh Cinta Sebelum Mengenal Tuhan? Pelajaran Para Sufi,"Mar 13, 2026",6458,10,"9,4903",0,"279,737",110,"1,82"
aAVEIvLmqHg,Inilah Hadis Paling Menggembirakan Umat Islam — Penjelasan yang Jarang Dibahas! – Dr. Fahruddin Faiz,"Dec 5, 2025",6107,10,"8,5634",0,"1276,825",82,"8,54"
3gN2Oc4usjo,Nabi yang Dihapus dari Sejarah? | Ngaji Filsafat,"Jan 20, 2026",64,10,"0,1302",0,"1,481",9,0
N4NIPmXLYyQ,IQ Tinggi Tapi Tetap Gagal? Rahasia Kecerdasan Emosional yang Jarang Dibahas – Dr. Fahruddin Faiz,"Aug 6, 2025",6299,10,"7,7748",0,"461,032",167,"4,79"
3Ulx8gYl_Nk,Saat Cinta pada Tuhan Dianggap Kejahatan — Pelajaran Sunyi dari Al-Hallaj – Dr. Fahruddin Faiz,"Jan 30, 2026",6858,10,"6,2382",0,"1,667",81,0
s-8sbrJl-Zk,Pengalaman Pahit: Guru Kehidupan yang Paling Jujur – Refleksi Dr. Fahruddin Faiz,"Jun 13, 2025",50,10,"0,2426",0,"1,284",72,"2,78"
wVXgJXOMajE,"Percaya Diri Itu Penting, Tapi Jangan Sampai Jadi Sombong – Dr. Fahruddin Faiz","May 20, 2025",75,9,"0,0796",0,"2,253",44,"4,55"
SXKHMYcGfho,Ketika Kebaikan Dianggap Kelemahan — Pelajaran Sunyi dari Isa AS – Dr. Fahruddin Faiz,"Feb 5, 2026",7003,9,"7,9913",0,"75,913",86,"3,49"
hZHaC06MtpA,Sejatinya Diri Kita Sendiri – Dr. Fahruddin Faiz | Suara Filsuf,"Apr 26, 2025",56,9,"0,1324",0,"1,254",56,"3,57"
aBHsFvc-hoc,Mozi: Bukan Kurang Cinta—Tapi Kamu Salah Mencintai,"Apr 28, 2026",6524,9,"5,8602",0,"54,125",105,"3,81"
UQmPrY_4d5A,Mental Kaya Bukan Soal Uang – Dr. Fahruddin Faiz | Suara Filsuf,"May 2, 2025",49,9,"0,0158",0,"1,827",51,"3,92"
q-5F2Wng2PY,Cinta Posesif: Pandangan Filosofi Eksistensial – Dr. Fahruddin Faiz,"May 1, 2025",51,9,"0,0568",0,"1,952",125,"0,8"
xfoummbsKdQ,Mengapa Kita Menyukai Kebencian? Racun yang Diam-Diam Kita Pelihara!  – Dr. Fahruddin Faiz,"Dec 24, 2025",7163,9,"2,5368",0,"109,065",263,"2,66"
ktLNm6ubuaw,Al-Mawardi: 6 Tanda Bangsa Akan Hancur — Nomor Terakhir Sudah Kita Anggap Normal,"May 5, 2026",6952,9,"3,7563",0,"62,458",201,"2,49"
Ez69Fn9wBo4,"Tolak Rasa Sakitmu, Maka Ia Akan Lenyap – Dr. Fahruddin Faiz","Jun 8, 2025",2963,9,"3,1922",0,"28,201",79,"3,8"
yyps0nbuKYI,Meniti Jalan Kembali – Dr. Fahruddin Faiz,"Sep 28, 2025",114,9,"0,1146",0,"2,647",46,"13,04"
n9nP1yeaYpE,Perjalanan Sunyi: Mengenali dan Memaafkan Diri Sendiri – Dr. Fahruddin Faiz,"Apr 18, 2025",2184,9,"0,8696",0,"210,123",67,"8,96"
_b4mLBxeAko,Ini Tolak Ukur Kualitas Diri yang Sebenarnya – Dr. Fahruddin Faiz,"Jul 17, 2025",27,9,"0,0503",0,"0,944",37,"2,7"
l8R0zQorjGk,Kenapa Kita Selalu Ingin Dicintai? - Dr. Fahruddin Faiz,"Dec 27, 2025",63,8,"0,0864",0,"0,68",3,0
6-F3chwpSAY,Mengapa Kedekatan Tidak Selalu Menenangkan?,"Feb 1, 2026",63,8,"0,0752",0,"1,684",10,0
tgZVjv2mr5E,Kenali Dirimu! Wejangan Socrates untuk Hidup Bijaksana – Dr. Fahruddin Faiz,"Jul 13, 2025",2811,8,"1,8551",0,"68,134",92,"7,61"
haM5yKJ15Kg,Kecerdasan Artifisial: Apakah Kita Diperbudak Mesin Ciptaan Sendiri? – Dr. Fahruddin Faiz,"Aug 11, 2025",6441,8,"4,3037",0,"44,708",90,"6,67"
9PNoB1uvWGM,Mursyid: Penuntun Jalan Batin dan Spiritual – Dr. Fahruddin Faiz,"Jul 3, 2025",4150,8,"3,2",0,"216,067",65,"6,15"
udUd4B_mEMw,Bukan Karena Uang—Ini Alasan Kamu Tetap Miskin,"Mar 31, 2026",6993,8,"5,5786",0,"63,376",64,"1,56"
wvpnuhSMT-k,Tugas Hidup Itu Amanah – Jangan Lari dari Peranmu | Dr. Fahruddin Faiz,"Jun 8, 2025",72,8,"0,1022",0,"1,328",27,"7,41"
O4fNPhAJpgA,"Doamu Dikabulkan, Tapi Kamu Tak Menyadarinya – Dr. Fahruddin Faiz | Suara Filsuf","May 29, 2025",28,7,"0,0342",0,"1,265",14,0
Qy3KcAU4Kgk,Kekuasaan Tak Lebih dari Setetes Air Kencing #shorts,"Apr 14, 2026",113,7,"0,1092",0,"2,266",11,0
3Q6242_5rWM,Masalahmu Berawal dari Terlalu Memilih #shorts,"Apr 23, 2026",27,7,"0,018",0,"1,288",11,0
i7yi78w7Kww,STOP! Hidup Mengejar “Having” Bikin Kamu Kosong — Saatnya Jadi Manusia “Becoming”,"Nov 10, 2025",86,7,"0,0802",0,"2,042",35,"11,43"
qwGz7lAeCeI,Jangan Percaya Dirimu Sendiri — Kamu Lebih Egois dari yang Kamu Kira,"Apr 8, 2026",6296,7,"2,1696",0,"12,686",89,"2,25"
-A1gmtAn_6M,DOSA DOUBLE! Kenapa Berhenti Ibadah Karena Takut Pamer Itu Salah? ❌,"Jan 22, 2026",58,7,"0,0571",0,"1,803",6,0
aITuFf3w7gw,Manusia Itu Baik… Tapi Kenapa Jadi Jahat? #shorts,"Apr 16, 2026",78,7,"0,0385",0,"1,268",14,0
Y1J9flvg7W8,"Tenangkan Pikiranmu, Hidup Tak Harus Dilawan – Dr. Fahruddin Faiz","Apr 25, 2025",2017,7,"2,5985",0,"24,755",147,"2,04"
iK5qq0Ia3GI,Tahu Diri & Tahu Batas: Dua Kunci Agar Hidupmu Tidak Nyasar - Dr. Fahruddin Faiz,"Apr 17, 2025",25,7,"0,0216",0,"3,793",21,0
nzcTraG4hzo,"Jarak Terjauh Bukan Samudera, Tapi Pikiranmu","Jan 23, 2026",68,7,"0,0053",0,,11,0
lZ1hYZPHUQc,Hakikat Meniti Jalan Kembali – Dr. Fahruddin Faiz,"Oct 4, 2025",80,7,"0,0471",0,"1,758",29,"3,45"
F69cYlh9ztU,Ikhwan al-Shafa: Filsuf Misterius yang Menyamar Demi Kebenaran – Dr. Fahruddin Faiz,"Aug 22, 2025",6888,7,"8,4744",0,"292,586",48,"10,42"
jIN7W_P0N3s,Mengapa Nelson Mandela Menghormati Ulama Nusantara Ini? — Siapa Syekh Yusuf Al-Makassari?,"Feb 26, 2026",7133,7,"3,3387",0,"18,697",117,"2,56"
qVw4U5MZTw8,Kalau Kamu Muslim Sejati… Buktinya Ini,"Apr 13, 2026",41,6,"0,0195",0,"0,643",10,0
ohsB8R0I4ew,TUBUH DETEKSI DOSA! Kisah Ajaib Imam Al-Muhasibi 😱,"Jan 23, 2026",116,6,"0,0699",0,"1,465",7,0
ke87y6_ZP-g,Mungkin Kamu yang Menciptakan Kecewamu,"Feb 23, 2026",33,6,"0,031",0,"1,767",10,10
bDKpyUI23W4,"Heraclitus: Hidup Adalah Perubahan, Tidak Ada yang Kekal – Dr. Fahruddin Faiz","Oct 27, 2025",6420,6,"3,6017",0,"1155,432",38,"7,89"
xnRCpOytycM,CARA AUDIT HATI! 3 Level Muhasabah ala Imam Al-Muhasibi 🧐,"Jan 22, 2026",66,6,"0,0462",0,"1,786",11,0
gagi2G94vGk,Manusia Itu Egois — Ini Faktanya,"Apr 12, 2026",51,6,"0,0449",0,"0,643",19,0
sNL8MRN3E7g,Kalau Semua Milik Allah… Kenapa Kamu Takut Kehilangan? #shorts,"Apr 15, 2026",37,6,"0,0211",0,"1,462",11,0
hIF1cEgtvHs,Cicero & Seni Menua: Rahasia Hidup Tenang di Usia Senja – Dr. Fahruddin Faiz,"Sep 26, 2025",6061,6,"1,0629",0,"207,581",117,"5,13"
rmXaLx4Z-WU,Dostoevsky: Mengapa Manusia Menikmati Penderitaan? – Dr. Fahruddin Faiz,"Oct 1, 2025",7406,6,"2,1517",0,"28,736",80,"6,25"
-N7vOG_G3VI,"Ilmu Tinggi, Akhlak Rendah — Kritik Lembaga Budi","Mar 5, 2026",7086,6,"4,8473",0,"381,038",143,"4,2"
lEOYd7anBtM,Bahagia Itu Dimulai dari Penerimaan – Dr. Fahruddin Faiz | Suara Filsuf,"May 24, 2025",45,6,"0,0383",0,"0,664",22,"9,09"
p_bYA7W96IA,"Hindari Hal Ini, Maka Jiwamu Akan Tenang – Dr. Fahruddin Faiz","Jun 4, 2025",64,6,"0,0419",0,"1,899",31,"3,23"
0q08gGgbRms,Bedakan Suara Hatimu: Nurani atau Nafsu? – Dr. Fahruddin Faiz,"Jun 18, 2025",62,6,"0,0577",0,"1,983",57,"1,75"
nSOa41uqyuk,Cara Diam Mengalahkan Penghina #ngajifilsafat,"Feb 16, 2026",123,6,"0,0813",0,"2,109",12,0
9y48rso40So,Tua Tapi Tetap Bahagia?Ini 3 Kunci Keberuntungan Hidup – Dr. Fahruddin Faiz,"Apr 16, 2025",1414,5,"0,8212",0,"37,565",115,"4,35"
EGV9xKo0UiI,Mental Kepiting: Saling Jatuh Saat Ada yang Naik – Dr. Fahruddin Faiz,"Nov 4, 2025",86,5,"0,0479",0,"19,887",20,10
1tB76qa_QUI,Ziauddin Sardar: Hidup di Zaman Kekacauan & Post-Normal Times – Dr. Fahruddin Faiz,"Sep 24, 2025",6113,5,"1,1261",0,"151,035",90,"6,67"
yiI_liv6O_o,Eksistensialisme: Menikah Untuk Lari Dari Sepi Justru Membuat Semakin Kosong – Dr. Fahruddin Faiz,"Jul 9, 2026",5995,5,"2,4763",0,"66,674",62,0
CK8x_CpDPB0,Cinta yang Benar Tidak Membuatmu Kehilangan Allah,"May 31, 2026",2723,5,"0,2154",0,"91,47",208,"1,92"
5v8DwF7y4hk,Mengapa Kita Suka Menghakimi Orang Lain? Bongkar Rahasia Gelap di Balik Ego Manusia – Fahruddin Faiz,"Nov 2, 2025",6085,5,"0,3424",0,"289,096",62,"4,84"
Y-_RClRGOJo,Dua Racun Jiwa yang Harus Kamu Hindari – Dr. Fahruddin Faiz,"Jun 7, 2025",53,5,"0,0216",0,"0,943",12,0
4g2yNqWLbZU,Hijab di Pikiranmu yang Membuat Tuhan Terasa Jauh – Dr. Fahruddin Faiz,"Apr 5, 2026",3728,5,"0,6081",0,"67,102",67,"4,48"
C1CU_qTMuI4,Fitnah: Bahaya yang Tersembunyi – Dr. Fahruddin Faiz #Shorts,"Apr 13, 2025",72,5,"0,0336",0,"1,285",34,"8,82"
6EVXJr1Pma0,"Semedi Itu Bukan Diam, Tapi Mendengar Hatimu Sendiri","Jul 2, 2025",43,5,"0,0299",0,"0,717",22,0
7q66_IGr0aI,Pernikahan Itu Paradoks: Kenapa Kita Sering Terluka oleh Orang yang Kita Cintai?,,6481,5,"1,5384",0,"24,537",52,"3,85"
DCjKU6K5pfc,Sudahkah Kamu Bertemu Tuhan dalam Dirimu? Rahasia Guru Sejati – Dr. Fahruddin Faiz,"Jun 12, 2025",1845,4,"1,6863",0,"444,172",60,"1,67"
AJzuQ6g2VSs,Masyarakat Efisien: Cerdas Tapi Kehilangan Jiwa – Dr. Fahruddin Faiz,"Oct 11, 2025",84,4,"0,0377",0,1,8,"12,5"
JmyCCq8rhvg,"""Makna Hidup Itu Diciptakan, Bukan Ditemukan – Dr. Fahruddin Faiz | Suara Filsuf","May 14, 2025",83,4,"0,0173",0,"0,948",46,"2,17"
FnsEZui_78s,Hidup Terasa Biasa Saja? Ini Rahasia Agar Hidupmu Lebih Bermakna – Dr. Fahruddin Faiz,"May 12, 2025",3247,4,"1,4768",0,"75,265",129,"2,33"
S-I__jm2v44,Syariat Tanpa Hakikat Itu Kosong! Peringatan Syah Waliyullah al-Dihlawi – Fahruddin Faiz,"Aug 1, 2025",6500,4,"4,0399",0,"57,673",53,"3,77"
ojJJg4JRJ1A,Benarkah Tokoh Besar Dunia Terhubung ke Ibrahim?,"Feb 17, 2026",85,4,"0,0205",0,"1,444",13,0
0WB1XcKadIA,"KIAMAT EKOLOGIS SUDAH DIMULAI: Bukan Alam yang Binasa, Tapi KITA yang Punah! – Dr. Fahruddin Faiz","Dec 1, 2025",5007,4,"1,6499",0,"11,127",71,"1,41"
3ekirGn4vvU,"Hidup Itu Dinikmati, Bukan Disesali – Dr. Fahruddin Faiz","Apr 15, 2025",37,4,"0,0262",0,"1,583",25,4
zktE5HT_LcE,Nasihat Move On Paling Logis dari Filsuf – Dr. Fahruddin Faiz | Suara Filsuf,"Dec 16, 2025",61,4,"0,0324",0,"0,644",4,25
y48YeiEXP2U,Saat Dunia Tak Lagi Menguasaimu — Insan Kamil,"Feb 21, 2026",107,4,"0,0327",0,"1,123",10,0
vNTIuoGkh6A,Kenapa Hidupmu Nggak Pernah Tenang?,"Feb 18, 2026",86,4,"0,0156",0,"0,644",9,0
fjPrq4liitM,"Hidup Kita Makin Mudah, Tapi Mengapa Kita Justru Kehilangan Diri? – Dr. Fahruddin Faiz","Dec 8, 2025",6193,4,"3,4389",0,"37,443",40,"2,5"
OyNeEnj4o8s,"Syukuri Peran Hidupmu, Itu Amanah dari Tuhan – Dr. Fahruddin Faiz","May 19, 2025",49,4,"0,02",0,"0,983",21,"4,76"
JjsXYxsQ8TM,Komposisi Diri Ideal: Apa yang Harus Ada? – Dr. Fahruddin Faiz,"May 7, 2025",49,4,"0,0319",0,"1,273",15,"6,67"
vOXk9JBVZvI,Kenapa Harus Berkorban? Logika Tirakat Menuju Sukses Sejati – Dr. Fahruddin Faiz,"Nov 26, 2025",7058,3,"0,0114",0,"190,499",70,"1,43"
pziEVkhgc2w,"Rindu Allah, Hati Jadi Damai - Dr. Fahruddin Faiz","Apr 23, 2025",85,3,"0,0472",0,"0,303",26,0
Eg_XYRCbG3k,Mengapa Banyak Orang Suka Menghakimi? | Suara Filsuf – Dr. Fahruddin Faiz,"Nov 6, 2025",56,3,"0,0011",0,,15,0
oA5cAUJDZMc,"Tanpa Ini, Hidupmu Akan Kosong – Pesan Dr. Fahruddin Faiz","Jun 20, 2025",143,3,"0,0349",0,"0,962",18,"11,11"
MD9DtnteSD4,"Filsafat Cinta: Kenangan, Makhluk Paling Indah dalam Cinta – Dr. Fahruddin Faiz","Jun 5, 2025",3054,3,"0,8846",0,"1,779",92,"2,17"
Quo6WH9IkbM,Bahagia Tanpa Sedih Tidak Ada Artinya – Dr. Fahruddin Faiz | Suara Filsuf,"Dec 6, 2025",100,3,"0,0059",0,"0,322",4,0
yz-Vfms7Pd0,Cara Bijak Hadapi Orang Toxic – Dr. Fahruddin Faiz,"Nov 1, 2025",119,3,"0,0267",0,"0,912",33,"3,03"
-cAIMA84vAI,"Bebas dari 5 Hal Ini, Hidupmu Akan Bahagia – Dr. Fahruddin Faiz","May 22, 2025",61,3,"0,0184",0,"0,641",6,0
MfMtkZjqUZg,Kunci Hidup Bahagia: Tahu Diri & Tahu Batas – Dr. Fahruddin Faiz,"Jul 1, 2025",2858,3,"0,9976",0,"21,4",115,"2,61"
jU67HuwksWs,Filsafat Yin Yang: Kunci Hidup Bahagia dan Mengalir – Dr. Fahruddin Faiz,"May 30, 2025",3101,3,"1,7149",0,"6,398",160,"1,25"
AY0oq7g78k4,Jihad Tanpa Pedang?! Warisan Syekh Abdul Qadir al-Jaza’iri untuk Zaman Kini – Dr. Fahruddin Faiz,"Jul 25, 2025",6734,3,"1,7509",0,"36,073",29,"3,45"
ab9Z7CXZwEk,Orang Hebat Tak Anti Kritik – Dr. Fahruddin Faiz | Suara Filsuf,"May 31, 2025",64,3,"0,0207",0,"0,7",9,0
cbGqnpn2P2c,Ibrahim ibn Adham: Suara Ini Membuat Seorang Sultan Meninggalkan Segalanya,"Apr 26, 2026",7387,3,"4,0162",0,"63,366",117,"2,56"
6pvYdYgNUHo,Kenali Sisi Gelapmu: Mekanisme Proyeksi – Dr. Fahruddin Faiz | Suara Filsuf,"Nov 15, 2025",78,3,"0,0227",0,"0,68",23,0
Yj6_PUwfNnU,Kenali Dirimu Sendiri: Filsafat Socrates untuk Hidup Modern – Dr. Fahruddin Faiz,"Jul 14, 2025",3442,3,"1,9124",0,"3,365",27,"3,7"
to3-5iLwS9U,"DEKENGAN PUSAT: Saat Semua Gagal, Hanya Allah yang Jadi Sandaran Terakhir – Dr. Fahruddin Faiz","Oct 31, 2025",6248,3,"2,5855",0,"8,138",38,"2,63"
S76YRAiJ86g,"Bebas Dirimu! Latihlah Hati, Menjadi Asli Justru Membuat Hidup Lebih Ringan","Apr 7, 2026",5969,3,"1,0638",0,,66,"1,52"
FtheWjVQn6Q,Filsafat Cahaya yang Dibungkam—Apa yang Mereka Takutkan?,"Feb 27, 2026",6783,2,"0,1984",0,"29,47",74,"1,35"
U1wmkRp57cE,Ingin Bahagia? Kelola Raja dalam Dirimu | Dr. Fahruddin Faiz #Shorts,"May 26, 2025",38,2,"0,0094",0,"0,358",3,0
DEaIvX3Mw24,"Mengapa Kita Merindukan Pemimpin yang Adil, Tapi Sulit Menemukannya Hari Ini? – Dr. Fahruddin Faiz","Sep 8, 2025",6215,2,"2,3094",0,"347,219",55,"1,82"
4JzaRT1g418,Filosofi Samurai: 7 Prinsip Bushido yang Bisa Mengubah Cara Hidupmu – Dr. Fahruddin Faiz,"Oct 5, 2025",6525,2,"0,4724",,"17,083",32,"6,25"
Wag-UeT7SEI,Hidup Bebas atau Tahu Batas? Filsafat Jawa yang Menyelamatkan – Dr. Fahruddin Faiz,"Jan 24, 2026",6006,2,"3,3399",0,"399,341",38,"5,26"
zzWWpa0U1OU,"Derita Bukan Kutukan, Tapi Jalan Kesadaran – Dr. Fahruddin Faiz","Jun 2, 2025",60,2,"0,0166",0,"0,607",25,0
634ipPwrBWk,Rahasia Hidup Tenang ala Zen di Dunia yang Kacau – Dr. Fahruddin Faiz,"Oct 3, 2025",6656,2,"0,0043",0,"4,846",25,12
M2mL_Dv0o3I,"Krisis Terbesar Hari Ini Bukan Ekonomi, Tapi Ego | Dr. Fahruddin Faiz","Nov 11, 2025",107,2,"0,0005",0,"0,322",10,0
ml_dWpZtHUA,Kenapa Doa Kita Tak Selalu Dikabulkan? Ini Jawabannya! – Dr. Fahruddin Faiz,"May 13, 2025",2767,2,"1,5379",0,"197,789",155,"1,94"
QaOYng9-PfI,Tanda Hatimu Masih Hidup – Pesan Mendalam dari Dr. Fahruddin Faiz,"Jun 16, 2025",83,2,"0,0025",0,"0,32",5,0
w5IxzHAbr6w,Hanya Ada 2 Jenis Manusia di Dunia Ini – Kamu yang Mana? - Dr. Fahruddin Faiz,"Apr 30, 2025",172,2,"0,0007",0,,19,0
H4mkyNFXoLE,Taubatmu Diterima atau Ditolak? Kenali Tanda yang Sering Tak Disadari! – Dr. Fahruddin Faiz,"Oct 10, 2025",6318,2,"0,018",0,"143,543",31,"3,23"
TgNLpMdsVUs,Kenapa Kita Harus Ngaji Filsafat? – Dr. Fahruddin Faiz,"Aug 23, 2025",56,2,"0,0189",0,"0,305",23,0
_pG5KTD9GUU,Puasa Media Sosial: Cara Menjaga Hati dari Kebisingan Zaman – Dr. Fahruddin Faiz,"Jul 9, 2025",6135,2,"1,9099",0,"214,522",28,"3,57"
xrY_XJbm2Oo,Mengapa Umat Terus Terpecah Meski Punya Iman yang Sama? – Dr. Fahruddin Faiz,"Nov 14, 2025",7273,2,"2,058",0,"1,562",46,0
ANIlVAkDZUQ,Kamu Mencintai atau Mengingkan? 🤔 - Dr. Fahruddin Faiz,"Apr 19, 2025",43,2,"0,0027",0,"0,357",14,"7,14"
8RNsjQVpvfI,Mengapa Orang Pintar Pun Percaya Hoaks? Jawaban yang Tidak Nyaman – Dr. Fahruddin Faiz,"Jan 14, 2026",6715,2,"1,8662",0,,24,0
KMFCpuSskFs,3 Kunci Menguasai Diri – Dr  Fahruddin Faiz,"Jul 18, 2025",120,2,"0,0353",0,"0,358",17,"5,88"
2tK_vvQPPes,Syukur: Kunci Bahagia yang Tak Terlihat #shorts,"Apr 9, 2025",42,2,"0,0022",0,"0,68",13,"7,69"
zaoktLAp3iY,Menemukan Kedamaian Diri: Cara Mengatasi Takut dalam Kesendirian – Dr. Fahruddin Faiz,"Apr 28, 2025",2942,2,"0,9524",0,"45,607",127,"1,57"
3h5KO4psNq4,Self-Hatred: Mengapa Membenci Diri Sendiri Lebih Berbahaya dari Kesepian? – Dr. Fahruddin Faiz,"Sep 3, 2025",6981,2,"0,8882",0,"14,101",75,0
0r7a_u2B_mc,Mimpi vs Realita: Saatnya Melihat ke Dalam Diri – Dr. Fahruddin Faiz | Suara Filsuf,"Oct 30, 2025",84,2,"0,0021",0,"0,324",43,0
uGtp9m7f7-o,"Maafkan Dirimu, Maka Damai Akan Hadir ✨ - Dr. Fahruddin Faiz","Apr 18, 2025",46,2,"0,0033",0,"0,357",14,0
4C3d299iNqQ,Orang Relijius? Ternyata Begini Ciri Aslinya! - Dr. Fahruddin Faiz,"May 16, 2025",59,2,"0,0006",0,"0,323",14,0
g4aXmvbFnMY,"Saat Berniat Memperbaiki Dunia, Mengapa Kita Justru Merusaknya? – Dr. Fahruddin Faiz","Dec 17, 2025",7213,2,"3,2812",0,"22,266",36,"2,78"
547wEhub3Io,Pikiran Jernih: Akar Ketenangan dan Kebijaksanaan – Dr. Fahruddin Faiz,"Jun 29, 2025",2967,2,"0,2684",0,"1,906",105,"0,95"
Ne_egWJbpeI,Rahasia Hidup Tentram & Bahagia Tanpa Ribet! – Dr. Fahruddin Faiz,"May 6, 2025",1391,1,"0,1118",0,,20,0
S1WDmbBnPM0,Soe Hok Gie: Lebih Baik Mati Muda daripada Hidup Menjilat,"Apr 19, 2026",6813,1,"0,0008",0,"261,61",83,"1,2"
